PROD_DATE,WELL_NAME,ON_STREAM_HRS,BOTTOMHOLE_FLOWING_PRESSURE (PSI),DOWNHOLE_TEMPERATURE (deg F),ANNULUS_PRESS (PSI),CHOKE_SIZE (%),WELL_HEAD_PRESSURE (PSI),WELL_HEAD_TEMPERATURE (deg F),CUMULATIVE_OIL_PROD (STB),CUMULATIVE_FORMATION_GAS_PROD (MSCF),CUMULATIVE_TOTAL_GAS_PROD (MSCF),CUMULATIVE_WATER_PROD (BBL),DAILY_OIL_PROD,DAILY_GAS_PROD,DAILY_WATER_PROD,GOR,WATER_CUT,DAYS_ON_PROD
2014-07-27,Well_#1,24.0,2875,208.906,996.603,48.85004,542.047,116.836,89204,91860,126717,25502,320.0,349.0,336.0,1090.625,51.21951219512195,162
2014-07-28,Well_#1,24.0,2877,208.895,1043.93,48.85213,560.626,116.371,89525,92208,127187,25840,321.0,348.0,338.0,1084.1121495327102,51.289833080424884,163
2014-07-29,Well_#1,24.0,2874,208.897,1043.12,48.95311,531.994,116.621,89848,92558,127674,26175,323.0,350.0,335.0,1083.59133126935,50.911854103343465,164
2014-07-30,Well_#1,24.0,2871,208.902,996.511,49.04639,544.455,114.59,90170,92907,128155,26507,322.0,349.0,332.0,1083.8509316770187,50.764525993883794,165
2014-07-31,Well_#1,24.0,2874,208.889,956.798,49.04197,540.74,114.986,90491,93257,128613,26837,321.0,350.0,330.0,1090.342679127726,50.69124423963134,166
2014-08-01,Well_#1,24.0,2874,208.884,1049.12,48.96365,533.753,107.215,90812,93607,129088,27166,321.0,350.0,329.0,1090.342679127726,50.61538461538462,167
2014-08-02,Well_#1,24.0,2874,208.881,986.171,49.0042,534.861,101.079,91136,93959,129583,27495,324.0,352.0,329.0,1086.4197530864199,50.38284839203675,168
2014-08-03,Well_#1,24.0,2880,208.863,988.679,49.33799,515.354,109.881,91462,94315,130081,27830,326.0,356.0,335.0,1092.0245398773006,50.68078668683812,169
2014-08-04,Well_#1,24.0,2876,208.87,1004.18,49.3842,539.065,109.288,91779,94657,130562,28160,317.0,342.0,330.0,1078.864353312303,51.00463678516228,170
2014-08-05,Well_#1,24.0,2879,208.859,952.752,49.32381,524.41,109.288,92093,94998,131024,28495,314.0,341.0,335.0,1085.9872611464968,51.61787365177196,171
2014-08-06,Well_#1,24.0,2879,208.858,967.026,49.29441,519.81,100.808,92407,95340,131490,28825,314.0,342.0,330.0,1089.1719745222929,51.24223602484472,172
2014-08-07,Well_#1,24.0,2881,208.852,1010.04,49.24992,523.923,101.377,92721,95682,131962,29157,314.0,342.0,332.0,1089.1719745222929,51.39318885448917,173
2014-08-08,Well_#1,24.0,2882,208.848,988.983,49.26024,529.191,98.422,93038,96028,132460,29490,317.0,346.0,333.0,1091.4826498422713,51.23076923076923,174
2014-08-09,Well_#1,25.0,2884,208.844,1019.05,49.27638,541.618,96.792,93372,96390,132957,29826,334.0,362.0,336.0,1083.8323353293413,50.14925373134328,175
2014-08-10,Well_#1,24.0,2871,208.885,1037.6,49.25544,522.884,105.741,93690,96736,133422,30159,318.0,346.0,333.0,1088.0503144654087,51.1520737327189,176
2014-08-11,Well_#1,24.0,2870,208.891,984.854,48.98312,536.71,105.875,94005,97078,133910,30484,315.0,342.0,325.0,1085.7142857142858,50.78125,177
2014-08-12,Well_#1,24.0,2880,208.86,950.599,48.98366,515.646,114.684,94309,97406,134354,30805,304.0,328.0,321.0,1078.9473684210527,51.35999999999999,178
2014-08-13,Well_#1,24.0,2886,208.84,957.752,49.50834,505.689,112.424,94628,97750,134810,31135,319.0,344.0,330.0,1078.369905956113,50.847457627118644,179
2014-08-14,Well_#1,24.0,2864,208.904,1049.34,49.7705,541.793,113.406,94950,98102,135307,31465,322.0,352.0,330.0,1093.167701863354,50.61349693251533,180
2014-08-15,Well_#1,24.0,2868,208.888,1045.27,49.3907,543.508,103.777,95267,98447,135792,31789,317.0,345.0,324.0,1088.3280757097791,50.546021840873635,181
2014-08-16,Well_#1,24.0,2872,208.873,1015.66,49.37876,524.605,102.273,95588,98797,136259,32118,321.0,350.0,329.0,1090.342679127726,50.61538461538462,182
2014-08-17,Well_#1,24.0,2875,208.859,1016.37,49.40292,507.072,107.762,95883,99118,136715,32447,295.0,321.0,329.0,1088.135593220339,52.72435897435898,183
2014-08-18,Well_#1,24.0,2877,208.852,1040.29,49.36552,505.361,113.825,96174,99435,137168,32752,291.0,317.0,305.0,1089.3470790378008,51.174496644295296,184
2014-08-19,Well_#1,24.0,2894,208.79,1026.74,49.59808,519.686,112.845,96462,99751,137614,33058,288.0,316.0,306.0,1097.2222222222222,51.515151515151516,185
2014-08-20,Well_#1,24.0,2893,208.774,1009.11,50.09056,506.039,108.138,96754,100070,138047,33368,292.0,319.0,310.0,1092.4657534246576,51.49501661129568,186
2014-08-21,Well_#1,24.0,2871,208.881,1005.13,49.31793,514.157,110.282,97047,100389,138475,33672,293.0,319.0,304.0,1088.7372013651877,50.9212730318258,187
2014-08-22,Well_#1,24.0,2871,208.879,977.748,49.28392,534.692,106.109,97340,100710,138910,33993,293.0,321.0,321.0,1095.5631399317406,52.28013029315961,188
2014-08-23,Well_#1,24.0,2877,208.855,1018.29,49.27677,532.405,105.797,97630,101031,139346,34319,290.0,321.0,326.0,1106.896551724138,52.922077922077925,189
2014-08-24,Well_#1,24.0,2903,208.767,1018.42,50.149,490.818,106.909,97913,101355,139776,34643,283.0,324.0,324.0,1144.8763250883392,53.37726523887974,190
2014-08-25,Well_#1,24.0,2871,208.871,999.372,50.14537,529.576,116.205,98207,101683,140219,34975,294.0,328.0,332.0,1115.6462585034014,53.03514376996805,191
2014-08-26,Well_#1,24.0,2860,208.915,1046.75,50.08722,529.428,114.552,98503,102008,140671,35292,296.0,325.0,317.0,1097.972972972973,51.71288743882545,192
2014-08-27,Well_#1,24.0,2875,208.867,1025.85,50.05719,520.83,113.854,98794,102329,141110,35604,291.0,321.0,312.0,1103.0927835051546,51.741293532338304,193
2014-08-28,Well_#1,24.0,2882,208.831,1019.78,50.03687,515.626,113.098,99084,102649,141554,35916,290.0,320.0,312.0,1103.448275862069,51.82724252491694,194
2014-08-29,Well_#1,24.0,2872,208.873,991.805,50.04891,526.172,112.722,99377,102972,141996,36227,293.0,323.0,311.0,1102.3890784982934,51.49006622516556,195
2014-08-30,Well_#1,24.0,2886,208.818,983.199,50.48038,490.338,110.498,99670,103294,142451,36546,293.0,322.0,319.0,1098.976109215017,52.12418300653595,196
2014-08-31,Well_#1,24.0,2899,208.751,1042.75,51.04171,483.108,109.758,99963,103611,142889,36876,293.0,317.0,330.0,1081.9112627986349,52.96950240770465,197
2014-09-01,Well_#1,24.0,2876,208.869,1043.25,49.42074,524.042,114.752,100252,103921,143313,37189,289.0,310.0,313.0,1072.6643598615917,51.993355481727576,198
2014-09-02,Well_#1,24.0,2891,208.8,992.824,49.40386,521.368,114.173,100534,104224,143739,37495,282.0,303.0,306.0,1074.468085106383,52.04081632653062,199
2014-09-03,Well_#1,24.0,2871,208.856,969.742,49.41498,528.61,116.844,100820,104532,144154,37797,286.0,308.0,302.0,1076.923076923077,51.36054421768708,200
2014-09-04,Well_#1,24.0,2872,208.837,1028.03,49.39999,519.954,115.641,101103,104839,144594,38098,283.0,307.0,301.0,1084.8056537102473,51.54109589041096,201
2014-09-05,Well_#1,24.0,2870,208.83,980.262,49.39932,506.045,112.15,101386,105145,145031,38399,283.0,306.0,301.0,1081.2720848056538,51.54109589041096,202
2014-09-06,Well_#1,24.0,2885,208.595,1034.58,49.32136,488.044,110.609,101659,105445,145425,38698,273.0,300.0,299.0,1098.901098901099,52.27272727272727,203
2014-09-12,Well_#10,9.56,3923,207.73,821.698,38.42053,33.491,96.248,124,162,162,12,,,,0.0,0.0,0
2014-09-13,Well_#10,24.0,3925,210.066,819.122,93.72447,32.373,97.588,507,648,648,57,383.0,486.0,45.0,1268.929503916449,10.514018691588785,1
2014-09-14,Well_#10,24.0,3919,206.159,860.29,99.39878,32.372,98.586,1000,1273,1273,107,493.0,625.0,50.0,1267.7484787018257,9.208103130755065,2
2014-09-15,Well_#10,24.0,3909,206.646,870.174,99.32879,32.525,98.62,1408,1793,1793,154,408.0,520.0,47.0,1274.5098039215686,10.329670329670328,3
2014-09-16,Well_#10,24.0,3915,211.387,876.373,99.36463,32.545,98.671,1818,2316,2316,202,410.0,523.0,48.0,1275.6097560975609,10.480349344978166,4
2014-09-17,Well_#10,24.0,3904,211.504,879.054,99.40744,32.521,98.812,2230,2841,2841,249,412.0,525.0,47.0,1274.2718446601941,10.239651416122005,5
2014-09-18,Well_#10,8.31,3964,207.72,866.403,19.69866,42.635,97.298,2294,2929,2929,258,64.0,88.0,9.0,1375.0,12.32876712328767,6
2014-09-19,Well_#10,17.03,3962,205.755,716.149,54.21736,35.687,92.06,2501,3197,3197,282,207.0,268.0,24.0,1294.6859903381642,10.38961038961039,7
2014-09-20,Well_#10,24.0,3948,209.398,856.698,99.15127,32.642,97.9,2868,3667,3667,331,367.0,470.0,49.0,1280.6539509536785,11.778846153846153,8
2014-09-21,Well_#10,24.0,3962,209.032,869.575,99.16504,32.944,97.414,3244,4147,4147,379,376.0,480.0,48.0,1276.595744680851,11.320754716981133,9
2014-09-22,Well_#10,24.0,3947,211.755,870.249,99.1639,32.964,97.429,3620,4626,4626,436,376.0,479.0,57.0,1273.936170212766,13.163972286374134,10
2014-09-23,Well_#10,24.0,3944,204.756,869.229,99.16952,33.051,97.468,3915,5003,5003,488,295.0,377.0,52.0,1277.9661016949153,14.985590778097983,11
2014-09-24,Well_#10,24.0,3952,206.49,867.497,99.16179,33.066,97.12,4208,5380,5380,536,293.0,377.0,48.0,1286.6894197952217,14.076246334310852,12
2014-09-25,Well_#10,24.0,3946,212.065,871.543,99.22588,33.048,97.426,4501,5755,5755,583,293.0,375.0,47.0,1279.863481228669,13.823529411764707,13
2014-09-26,Well_#10,24.0,3943,207.809,879.95,99.43708,32.69,98.387,4798,6132,6132,631,297.0,377.0,48.0,1269.3602693602693,13.91304347826087,14
2014-09-27,Well_#10,24.0,3955,208.962,876.912,99.61136,32.903,96.99,5096,6511,6511,678,298.0,379.0,47.0,1271.8120805369128,13.623188405797102,15
2014-09-28,Well_#10,24.0,3940,212.055,873.945,97.59483,32.879,96.593,5395,6891,6891,726,299.0,380.0,48.0,1270.9030100334448,13.8328530259366,16
2014-09-29,Well_#10,24.0,3946,206.865,875.372,99.77307,32.824,97.408,5690,7267,7267,775,295.0,376.0,49.0,1274.5762711864406,14.244186046511627,17
2014-09-30,Well_#10,24.0,3947,207.236,872.479,99.74402,32.663,98.177,5982,7641,7641,822,292.0,374.0,47.0,1280.8219178082193,13.864306784660767,18
2014-10-01,Well_#10,24.0,3938,207.821,863.276,99.73764,32.695,98.113,6275,8013,8013,869,293.0,372.0,47.0,1269.6245733788396,13.823529411764707,19
2014-10-02,Well_#10,12.31,3946,208.742,870.59,54.53393,33.25,98.066,6438,8221,8221,895,163.0,208.0,26.0,1276.073619631902,13.756613756613756,20
2014-10-03,Well_#10,8.86,3941,205.379,660.213,26.85192,37.157,87.59,6538,8355,8355,914,100.0,134.0,19.0,1340.0,15.966386554621847,21
2014-10-04,Well_#10,24.0,3935,205.859,845.191,99.05374,32.112,97.65,6817,8712,8712,963,279.0,357.0,49.0,1279.5698924731182,14.939024390243901,22
2014-10-05,Well_#10,24.0,3937,210.503,866.806,99.5442,32.806,97.513,7097,9070,9070,1010,280.0,358.0,47.0,1278.5714285714287,14.37308868501529,23
2014-10-06,Well_#10,24.0,3948,204.273,873.153,97.5398,32.87,98.074,7377,9429,9429,1058,280.0,359.0,48.0,1282.142857142857,14.634146341463413,24
2014-10-07,Well_#10,24.0,3937,208.487,877.176,99.61915,32.814,98.221,7660,9791,9791,1106,283.0,362.0,48.0,1279.1519434628976,14.501510574018129,25
2014-10-08,Well_#10,24.0,3937,210.278,870.995,100.0,32.547,98.181,7949,10161,10161,1154,289.0,370.0,48.0,1280.2768166089966,14.243323442136498,26
2014-10-09,Well_#10,24.0,3932,205.384,877.353,99.58806,32.562,98.253,8234,10524,10524,1202,285.0,363.0,48.0,1273.6842105263158,14.414414414414415,27
2014-10-10,Well_#10,24.0,3935,205.704,866.997,99.51736,33.068,96.705,8516,10885,10885,1251,282.0,361.0,49.0,1280.1418439716313,14.803625377643503,28
2014-10-11,Well_#10,24.0,3932,209.353,859.236,99.50071,33.088,95.727,8804,11256,11256,1299,288.0,371.0,48.0,1288.1944444444443,14.285714285714285,29
2014-10-12,Well_#10,24.0,3939,207.287,856.699,99.4915,33.038,95.916,9086,11620,11620,1347,282.0,364.0,48.0,1290.7801418439717,14.545454545454545,30
2014-10-13,Well_#10,24.0,3936,208.999,859.669,99.62545,33.04,96.592,9371,11985,11985,1395,285.0,365.0,48.0,1280.701754385965,14.414414414414415,31
2014-10-14,Well_#10,24.0,3923,209.947,864.74,99.66575,32.9,97.405,9657,12350,12350,1443,286.0,365.0,48.0,1276.2237762237762,14.37125748502994,32
2014-10-15,Well_#10,24.0,3931,211.48,860.617,97.70253,32.795,96.945,9944,12715,12715,1491,287.0,365.0,48.0,1271.7770034843206,14.328358208955224,33
2014-10-16,Well_#10,24.0,3921,211.689,864.67,99.69096,32.926,97.279,10230,13080,13080,1539,286.0,365.0,48.0,1276.2237762237762,14.37125748502994,34
2014-10-17,Well_#10,24.0,3933,204.352,864.673,99.72568,32.89,97.349,10516,13442,13442,1587,286.0,362.0,48.0,1265.7342657342658,14.37125748502994,35
2014-10-18,Well_#10,24.14,3932,210.494,858.115,95.09207,33.459,96.39,10797,13801,13801,1635,281.0,359.0,48.0,1277.5800711743773,14.58966565349544,36
2014-10-19,Well_#10,10.19,3924,210.95,723.541,35.22714,32.606,92.252,10938,13983,13983,1654,141.0,182.0,19.0,1290.7801418439717,11.875,37
2014-10-20,Well_#10,13.48,3923,205.547,842.884,60.03653,32.19,97.624,11119,14215,14215,1682,181.0,232.0,28.0,1281.767955801105,13.397129186602871,38
2014-10-21,Well_#10,11.03,3926,207.005,622.256,34.69197,34.664,84.566,11272,14404,14404,1706,153.0,189.0,24.0,1235.2941176470588,13.559322033898304,39
2014-10-22,Well_#10,24.0,3923,210.204,829.839,100.0,32.459,95.788,11549,14755,14755,1754,277.0,351.0,48.0,1267.1480144404331,14.76923076923077,40
2014-10-23,Well_#10,24.0,3928,212.133,845.879,99.19064,32.638,95.134,11830,15112,15112,1801,281.0,357.0,47.0,1270.4626334519573,14.329268292682926,41
2014-10-24,Well_#10,24.0,3914,204.519,856.982,99.11999,32.618,96.606,12119,15465,15465,1854,289.0,353.0,53.0,1221.453287197232,15.497076023391813,42
2014-10-25,Well_#10,16.33,3955,206.682,803.144,59.91341,33.564,94.584,12324,15725,15725,1890,205.0,260.0,36.0,1268.2926829268292,14.937759336099585,43
2014-10-26,Well_#10,8.31,3995,211.026,813.565,27.13855,37.13,96.894,12381,15795,15795,1902,57.0,70.0,12.0,1228.0701754385964,17.391304347826086,44
2014-10-27,Well_#10,0.0,3989,208.682,234.289,17.20466,61.621,53.893,12381,15795,15795,1902,0.0,0.0,0.0,0.0,0.0,45
2014-10-28,Well_#10,0.0,3983,212.153,246.845,22.20223,56.08,63.518,12381,15795,15795,1902,0.0,0.0,0.0,0.0,0.0,46
2014-10-29,Well_#10,24.0,3992,209.672,806.785,100.0,31.757,95.02,12529,15981,15981,1936,148.0,186.0,34.0,1256.7567567567567,18.681318681318682,47
2014-10-30,Well_#10,24.0,3986,204.628,834.79,99.44501,32.204,95.297,12789,16309,16309,1981,260.0,328.0,45.0,1261.5384615384614,14.754098360655737,48
2014-10-31,Well_#10,24.0,3986,206.697,860.182,99.4365,32.066,97.742,13046,16634,16634,2027,257.0,325.0,46.0,1264.591439688716,15.181518151815181,49
2014-11-01,Well_#10,24.0,3978,207.854,860.733,99.38273,32.127,97.789,13301,16960,16960,2072,255.0,326.0,45.0,1278.4313725490197,15.0,50
2014-11-02,Well_#10,24.0,3985,209.769,771.696,78.6595,35.93,95.65,13530,17246,17246,2114,229.0,286.0,42.0,1248.9082969432313,15.498154981549817,51
2014-11-03,Well_#10,24.0,3978,211.224,1000.27,98.98683,32.693,96.415,13803,17590,17590,2160,273.0,344.0,46.0,1260.0732600732601,14.420062695924765,52
2014-11-04,Well_#10,24.0,3986,204.906,1157.4,99.6183,32.645,96.714,14075,17933,17933,2205,272.0,343.0,45.0,1261.0294117647059,14.195583596214512,53
2014-11-05,Well_#10,24.0,3984,205.662,1156.42,99.69608,32.472,97.005,14349,18283,18283,2251,274.0,350.0,46.0,1277.3722627737227,14.374999999999998,54
2014-11-06,Well_#10,24.0,3982,211.819,1159.69,99.79639,32.564,96.508,14627,18635,18635,2295,278.0,352.0,44.0,1266.1870503597122,13.664596273291925,55
2014-11-07,Well_#10,24.0,3982,205.293,1159.66,99.75021,32.663,96.296,14907,18988,18988,2339,280.0,353.0,44.0,1260.7142857142858,13.580246913580247,56
2014-11-08,Well_#10,24.0,3977,208.41,1160.85,99.60092,32.598,97.268,15179,19333,19333,2383,272.0,345.0,44.0,1268.3823529411766,13.924050632911392,57
2014-11-09,Well_#10,24.0,3980,205.073,1163.3,99.6642,32.552,97.432,15451,19680,19680,2427,272.0,347.0,44.0,1275.735294117647,13.924050632911392,58
2014-11-10,Well_#10,24.0,3976,205.95,1159.64,99.61588,32.473,97.395,15718,20022,20022,2472,267.0,342.0,45.0,1280.8988764044943,14.423076923076922,59
2014-11-11,Well_#10,24.0,3976,206.302,1157.12,99.62057,32.738,96.415,15992,20372,20372,2515,274.0,350.0,43.0,1277.3722627737227,13.564668769716087,60
2014-11-12,Well_#10,24.0,3988,204.447,1163.37,99.67915,32.529,97.636,16266,20721,20721,2561,274.0,349.0,46.0,1273.7226277372263,14.374999999999998,61
2014-11-13,Well_#10,24.0,3971,209.356,1167.86,99.74448,32.382,98.099,16544,21075,21075,2607,278.0,354.0,46.0,1273.3812949640287,14.19753086419753,62
2014-11-14,Well_#10,24.0,3977,206.668,1163.95,99.73162,32.373,98.147,16818,21422,21422,2654,274.0,347.0,47.0,1266.4233576642337,14.641744548286603,63
2014-11-15,Well_#10,24.0,3978,209.162,1152.58,99.62913,32.452,97.657,17089,21771,21771,2701,271.0,349.0,47.0,1287.8228782287822,14.779874213836477,64
2014-11-16,Well_#10,24.0,3976,206.72,1158.82,99.70244,32.423,97.827,17361,22121,22121,2748,272.0,350.0,47.0,1286.764705882353,14.733542319749215,65
2014-11-17,Well_#10,24.0,3966,204.021,1158.16,99.80849,32.599,97.008,17634,22472,22472,2795,273.0,351.0,47.0,1285.7142857142858,14.6875,66
2014-11-18,Well_#10,24.0,3974,210.281,1154.72,99.71806,32.424,97.961,17906,22822,22822,2843,272.0,350.0,48.0,1286.764705882353,15.0,67
2014-11-19,Well_#10,24.0,3970,209.507,1151.4,99.6797,32.423,97.867,18178,23172,23172,2890,272.0,350.0,47.0,1286.764705882353,14.733542319749215,68
2014-11-20,Well_#10,24.0,3967,209.412,1147.65,99.59318,32.573,96.914,18448,23521,23521,2937,270.0,349.0,47.0,1292.5925925925926,14.826498422712934,69
2014-11-21,Well_#10,24.0,3970,205.559,1151.73,99.58693,32.46,97.751,18720,23871,23871,2984,272.0,350.0,47.0,1286.764705882353,14.733542319749215,70
2014-11-22,Well_#10,24.0,3981,209.697,1150.19,99.59993,32.397,97.856,18991,24219,24219,3031,271.0,348.0,47.0,1284.1328413284132,14.779874213836477,71
2014-11-23,Well_#10,24.0,3974,210.337,1152.23,99.69068,32.711,96.049,19273,24580,24580,3080,282.0,361.0,49.0,1280.1418439716313,14.803625377643503,72
2014-11-24,Well_#10,24.0,3967,211.2,1148.94,99.69704,32.651,96.527,19553,24937,24937,3125,280.0,357.0,45.0,1275.0,13.846153846153847,73
2014-11-25,Well_#10,24.0,3978,205.32,1145.32,99.55775,32.5,97.456,19825,25280,25280,3171,272.0,343.0,46.0,1261.0294117647059,14.465408805031446,74
2014-11-26,Well_#10,23.39,3964,207.223,1127.27,95.56766,33.177,95.339,20090,25620,25620,3214,265.0,340.0,43.0,1283.0188679245282,13.96103896103896,75
2014-11-27,Well_#10,10.28,3967,207.085,1095.01,52.90703,32.19,96.52,20197,25762,25762,3238,107.0,142.0,24.0,1327.1028037383178,18.3206106870229,76
2014-11-28,Well_#10,24.0,3961,210.347,1133.68,99.22356,32.202,97.198,20449,26088,26088,3282,252.0,326.0,44.0,1293.6507936507937,14.864864864864865,77
2014-11-29,Well_#10,24.0,3971,204.432,1137.02,99.68345,32.341,96.548,20713,26430,26430,3327,264.0,342.0,45.0,1295.4545454545455,14.563106796116504,78
2014-11-30,Well_#10,9.23,3972,204.427,1142.89,44.63895,32.414,97.18,20819,26568,26568,3345,106.0,138.0,18.0,1301.8867924528302,14.516129032258066,79
2014-12-01,Well_#10,14.5,3961,210.2,1092.49,72.21582,32.8,94.862,20973,26757,26757,3384,154.0,189.0,39.0,1227.2727272727273,20.207253886010363,80
2014-12-02,Well_#10,0.0,3979,207.772,435.04,3.58743,25.898,32.423,20973,26757,26757,3384,0.0,0.0,0.0,0.0,0.0,81
2014-12-03,Well_#10,24.0,3982,209.591,1085.83,95.40341,31.922,95.408,21182,27033,27033,3430,209.0,276.0,46.0,1320.5741626794259,18.03921568627451,82
2014-12-04,Well_#10,8.06,3986,205.27,1126.36,33.90663,32.547,96.462,21318,27221,27221,3460,136.0,188.0,30.0,1382.3529411764705,18.072289156626507,83
2014-12-05,Well_#10,20.28,3982,205.153,1072.89,100.0,32.289,94.977,21533,27497,27497,3502,215.0,276.0,42.0,1283.7209302325582,16.342412451361866,84
2014-12-06,Well_#10,18.39,3986,206.243,1128.87,90.78788,32.984,96.203,21742,27767,27767,3543,209.0,270.0,41.0,1291.866028708134,16.400000000000002,85
2014-12-07,Well_#10,24.0,3983,211.653,1134.31,100.0,32.743,95.421,21995,28091,28091,3590,253.0,324.0,47.0,1280.6324110671937,15.666666666666668,86
2014-12-08,Well_#10,24.0,3991,210.285,1138.16,100.0,32.756,95.395,22279,28451,28451,3635,284.0,360.0,45.0,1267.605633802817,13.677811550151976,87
2014-12-09,Well_#10,24.0,3977,208.989,1134.22,100.0,32.887,96.14,22555,28803,28803,3681,276.0,352.0,46.0,1275.3623188405797,14.285714285714285,88
2014-12-10,Well_#10,24.0,3976,205.434,1134.14,100.0,32.843,95.256,22829,29153,29153,3728,274.0,350.0,47.0,1277.3722627737227,14.641744548286603,89
2014-12-11,Well_#10,13.48,3981,207.757,1136.96,71.48486,33.3,95.181,22981,29337,29337,3758,152.0,184.0,30.0,1210.5263157894738,16.483516483516482,90
2014-12-12,Well_#10,24.0,3983,211.402,1122.75,99.80814,32.834,94.941,23241,29674,29674,3804,260.0,337.0,46.0,1296.1538461538462,15.032679738562091,91
2014-12-13,Well_#10,24.0,3982,210.394,1134.53,100.0,32.801,96.026,23517,30028,30028,3851,276.0,354.0,47.0,1282.608695652174,14.551083591331269,92
2014-12-14,Well_#10,24.0,3981,209.444,1133.58,99.80331,32.936,96.032,23792,30379,30379,3898,275.0,351.0,47.0,1276.3636363636363,14.596273291925465,93
2014-12-15,Well_#10,24.0,3984,204.108,1130.89,99.80116,32.999,95.447,24067,30730,30730,3946,275.0,351.0,48.0,1276.3636363636363,14.860681114551083,94
2014-12-16,Well_#10,24.0,3979,207.938,1127.83,99.91112,33.058,94.521,24349,31091,31091,3992,282.0,361.0,46.0,1280.1418439716313,14.02439024390244,95
2014-12-17,Well_#10,21.14,3984,207.915,1132.99,86.90285,33.369,95.133,24590,31403,31403,4033,241.0,312.0,41.0,1294.6058091286307,14.539007092198581,96
2014-12-18,Well_#10,16.0,3985,211.233,1084.51,64.35345,34.312,94.449,24745,31612,31612,4063,155.0,209.0,30.0,1348.3870967741937,16.216216216216218,97
2014-12-19,Well_#10,24.0,3976,211.252,1116.79,99.39665,33.012,94.668,25013,31958,31958,4109,268.0,346.0,46.0,1291.044776119403,14.64968152866242,98
2014-12-20,Well_#10,24.0,3982,205.705,1139.37,99.46837,32.373,97.745,25287,32308,32308,4156,274.0,350.0,47.0,1277.3722627737227,14.641744548286603,99
2014-12-21,Well_#10,24.0,3983,209.562,1129.4,99.44574,32.894,96.307,25560,32658,32658,4202,273.0,350.0,46.0,1282.051282051282,14.420062695924765,100
2014-12-22,Well_#10,22.67,3980,203.956,1087.65,80.48984,36.184,93.469,25799,32973,32973,4243,239.0,315.0,41.0,1317.991631799163,14.642857142857144,101
2014-12-23,Well_#10,24.0,3976,204.157,1124.56,99.14743,32.844,96.589,26075,33331,33331,4291,276.0,358.0,48.0,1297.1014492753623,14.814814814814813,102
2014-12-24,Well_#10,24.0,3973,206.674,1129.29,99.3061,32.979,96.148,26351,33683,33683,4339,276.0,352.0,48.0,1275.3623188405797,14.814814814814813,103
